state,test_id,recall_vote,district,census_fips,ca_race,ca_gender,ca_partyaffiliation,ca_voterstatus,ca_age,co_find,di_statehousedistrict,di_uniqueprecinctcode,es_genrate,es_anyprimary,hh_totalpersons,hh_totalhh2s,hh_ageavg,hh_children,hh_white,hh_black,hh_asian,hh_hispanic,hh_otherrace,hh_dems,hh_reps,hh_type,hh_partisanbehave,sy_marriagescore,sy_educscore,sy_gunscore,ac_pctwhite,ac_pctblack,ac_pctindianalaskan,ac_pctasian,ac_pcthawaiianpacific,ac_pctotherrace,ac_pcthispaniclatino,ac_pctnonenglishspkrs,ac_pctalternativeworkschedule,ac_pctgraduatedegree,ac_pctarmedforces,ac_pctveterans,ac_pctpublicassistance,ac_pcthhsincome200kplus,ac_medianhhincome,sy_partisanscore2012,sy_voteprop2012,sy_ideologymodel,density_cluster,member_type_status,afl_mem
CO,2685579,Yes,11,08041001900,C,F,DEM,I,74,5000,18,5112e6,0.3222,Y,4,2,53,0,4,0,0,0,0,1,1,GN,DR,0.138,0.151,0.167,0.637424,0.082657,0,0.004564,0,0.014706,0.260649,0.140107,0.117503,0.015498,0,0.184659,0.164706,0,19401,89.35,48.2,61,Suburban,NA,0
CO,2529994,Yes,11,08041006502,C,M,REP,A,33,NA,17,5112e6,1,N,3,2,35.33,NA,2,1,0,0,0,0,2,O,R,0.907,0.386,0.551,0.39413,0.175402,0.001953,0.037386,0,0.046471,0.342767,0.366649,0.142799,0.034364,0.040209,0.233222,0.024051,0.005345,49212,3.92,70.6,27.3,Suburban,NA,0
CO,338655,DK,11,08041001900,C,M,DEM,A,56,26000,18,5112e6,0.5489,N,3,3,41.33,1,3,0,0,0,0,1,1,GN,DR,0.26,0.332,0.473,0.637424,0.082657,0,0.004564,0,0.014706,0.260649,0.140107,0.117503,0.015498,0,0.184659,0.164706,0,19401,87.15,68.1,54.6,Suburban,NA,0
CO,3913793,Yes,11,08041002400,H,M,NPA,A,41,51000,18,5112e6,0.4127,N,1,1,41,0,0,0,0,1,0,0,0,S,O,0.324,0.437,0.368,0.772626,0,0,0.048603,0,0.012291,0.16648,0.146313,0.071565,0.180031,0.016929,0.217196,0.072581,0.025346,48889,24.94,71.4,37,Suburban,NA,0
CO,2895210,DK,11,08041006400,H,M,NPA,A,40,121000,17,5112e6,0.7944,N,2,2,40,1,0,0,0,2,0,0,0,O,O,0.26,0.417,0.388,0.237454,0.330477,0.007153,0.012648,0,0.082415,0.322725,0.219895,0.053518,0.008352,0.014551,0.216138,0,0,28839,49.1,91.5,40,Suburban,NA,0
CO,2102845,DK,11,08041001302,C,F,LIB,A,44,55000,18,5112e6,0.4481,Y,2,1,32.5,0,2,0,0,0,0,0,0,GN,O,0.459,0.356,0.28,0.705394,0.0574,0,0.025588,0,0.089212,0.122407,0.074667,0.086567,0.172683,0.009625,0.14723,0.104,0.013333,41420,10.7,95.4,29.5,Suburban,NA,0
CO,2673963,Yes,11,08041001302,C,F,REP,A,34,84000,18,5112e6,0.7097,Y,3,2,56,1,3,0,0,0,0,1,2,MC,DR,0.861,0.642,0.322,0.743839,0.173264,0,0,0,0.019417,0.06348,0.131687,0.236038,0.104794,0.009625,0.14723,0.060357,0.017833,37125,0.66,99.1,21.7,Suburban,NA,0
CO,858831,DK,11,08041002400,H,F,DEM,A,34,17000,17,5112e6,0.5489,N,3,3,35,0,2,0,0,1,0,2,0,O,DO,0.456,0.329,0.175,0.833653,0.079974,0,0,0,0,0.086372,0.071111,0.09104,0.099574,0.016929,0.217196,0.009778,0.023111,34941,97.91,87.7,75,Suburban,NA,0
CO,3191383,DK,11,08005007068,C,M,REP,A,73,46000,17,5112e6,0.6853,Y,1,1,73,0,1,0,0,0,0,0,1,S,R,0.075,0.419,0.394,0.458009,0.147186,0.003721,0.07013,0,0,0.309091,0.28135,0.228608,0.055703,0,0.110829,0.046624,0,37129,2.05,88.5,17.4,Suburban,NA,0
CO,3128340,No,11,08041006200,C,F,NPA,I,27,12000,17,5112e6,0.073,N,6,5,34.17,2,6,0,0,0,0,2,0,GR,DO,0.333,0.209,0.225,0.471769,0.066262,0,0,0,0.037797,0.424172,0.315341,0.122153,0.008333,0.011432,0.204297,0.055398,0,33088,58.79,18.6,57,Suburban,NA,0
CO,1988084,No,11,08041004502,C,M,NPA,A,32,25000,17,5112e6,0.7755,N,1,1,32,0,1,0,0,0,0,0,0,S,O,0.257,0.29,0.42,0.483208,0.061001,0.004568,0.083619,0,0.04318,0.31597,0.3258,0.10992,0.140148,0.059066,0.302715,0,0.015066,67064,37.65,86.8,42.6,Suburban,NA,0
CO,1332111,No,11,08041002700,C,M,DEM,A,78,29000,18,5112e6,0.1704,Y,3,2,82,0,3,0,0,0,0,3,0,MN,D,0.832,0.296,0.3,0.808878,0,0.009631,0.019729,0,0.013564,0.15783,0.096535,0.024,0.092567,0.005063,0.168675,0.024752,0,38864,89.39,97.1,57.8,Suburban,NA,0
CO,289729,Yes,11,08041002200,C,F,REP,A,54,NA,18,5112e6,0.2188,N,6,3,39,0,4,1,0,1,0,0,4,GN,R,0.741,0.365,0.262,0.635815,0.064386,0.043756,0.013078,0,0.05835,0.147887,0.130288,0.070764,0.111377,0,0.117262,0.121827,0,31938,3.6,33.4,24.3,Suburban,NA,0
CO,1497723,Yes,11,08041001302,H,F,REP,A,25,56000,20,5112e6,0.2619,N,5,4,37.4,0,2,0,0,3,0,0,2,MN,RO,0.405,0.34,0.183,0.705394,0.0574,0,0.025588,0,0.089212,0.122407,0.074667,0.086567,0.172683,0.009625,0.14723,0.104,0.013333,41420,9.11,67.4,35.7,Suburban,NA,0
CO,4586682,DK,11,08041002800,C,M,REP,A,36,NA,18,5112e6,0.2619,N,1,1,36,NA,1,0,0,0,0,0,1,O,R,0.45,0.313,0.474,0.807829,0.046263,0.002224,0,0,0.053381,0.092527,0.065217,0.220588,0.032135,0.023957,0.166505,0.146739,0,44000,6.08,21,33,Rural,NA,0
CO,4139491,DK,11,UNKNOWN,C,F,NPA,A,29,NA,18,5112e6,1,N,2,2,28.5,NA,2,0,0,0,0,0,0,O,O,0.286,0.52,0.171,0.73604,0.05897,0.005941,0.027551,0.001949,0.036186,0.133508,0.155524,0.083573,0.132676,0.048882,0.204512,0.043419,0.034358,56570,47.53,63.1,52.4,NA,NA,0
CO,4154731,Yes,11,08059011701,C,M,REP,A,24,59000,18,5112e6,0.6396,N,2,2,27.5,0,2,0,0,0,0,0,2,O,R,0.339,0.29,0.421,0.64351,0,0.004587,0.051188,0,0.005484,0.294333,0.102528,0.082645,0.060883,0,0.17488,0.075843,0.057584,42619,4.08,69.5,31.2,Urban,NA,0
CO,2738063,Yes,11,08041005201,H,M,REP,I,46,29000,17,5112e6,0.3222,N,2,2,39.5,0,1,0,0,1,0,0,2,SS,R,0.349,0.344,0.375,0.253893,0.233131,0.017335,0.067474,0,0.04282,0.390138,0.315968,0.15897,0.063103,0.02108,0.162574,0.04077,0,33549,9.65,33,35.1,Suburban,NA,0
CO,1545005,Yes,11,08069000902,C,F,DEM,A,27,22000,18,5112e6,0.4508,N,2,2,30.5,0,2,0,0,0,0,1,0,O,DO,0.237,0.435,0.136,0.779744,0,0.001848,0.027532,0,0,0.192724,0.116071,0.062992,0.135945,0.005399,0.080982,0.03125,0,24500,89.31,73.3,69.3,Suburban,NA,0
CO,3962079,Yes,11,08003981600,C,M,REP,A,23,42000,18,5112e6,0.7755,Y,2,1,23.5,4,2,0,0,0,0,0,2,O,R,0.887,0.215,0.623,0.577064,0.013761,0,0,0,0.077982,0.331193,0.330645,0.223062,0.085586,0,0.116518,0.016129,0.024194,28240,1.27,93.9,18.5,Rural,NA,0
CO,3875181,No,11,08041006501,C,F,DEM,A,52,112000,17,5112e6,0.5945,Y,3,2,55.33,0,2,1,0,0,0,1,0,MN,DO,0.819,0.312,0.402,0.695844,0.083753,0.005789,0.037783,0.014484,0.086902,0.077456,0.192748,0.132053,0.022901,0.010984,0.253158,0.034351,0,42500,86.85,99.1,64.4,Suburban,NA,0
CO,4404345,No,11,08069001306,C,M,DEM,A,53,25000,17,5112e6,0.7755,N,5,4,46.4,0,5,0,0,0,0,1,3,GN,DR,0.372,0.362,0.552,0.594431,0,0.046812,0.007264,0,0.081517,0.274818,0.227913,0.195886,0.072189,0,0.124852,0.056338,0,32188,91.9,87.2,61.5,Rural,NA,0
CO,1319053,No,11,08041006300,C,M,NPA,I,25,74000,17,5112e6,0.073,N,3,2,27.5,1,3,0,0,0,0,1,0,O,DO,0.683,0.212,0.408,0.409994,0.118966,0.003251,0.020159,0,0.076661000000000007,0.374219,0.368557,0.088834,0.050693,0.029496,0.216442,0.061856,0,64068,53.91,12.6,55.4,Suburban,NA,0
CO,13906,Yes,11,08041006300,C,F,REP,A,30,62000,17,5112e6,0.6396,N,2,2,30,0,2,0,0,0,0,0,1,SS,R,0.302,0.469,0.212,0.552463,0.186296,0.003251,0.079229,0,0,0.182013,0.250614,0.096774,0.017241,0.029496,0.216442,0.027027,0,58365,0.9,94.2,26.8,Suburban,NA,0
CO,2215644,Yes,11,08041006700,C,M,REP,A,68,113000,18,5112e6,0.6396,N,2,1,66,0,2,0,0,0,0,0,1,MN,RO,0.938,0.752,0.443,0.958455,0,0.015436,0,0,0.031341,0.010204,0.072441,0.018692,0.273234,0.002935,0.154529,0.16378,0.152756,73482,6.57,94.2,26.1,Rural,NA,0
CO,2829582,No,11,08041006700,C,M,NPA,A,32,49000,18,5112e6,0.6396,N,5,4,41.2,0,5,0,0,0,0,1,0,GN,DO,0.35,0.53,0.29,0.863192,0,0.015436,0.013029,0,0.009772,0.05342,0.066074,0.047878,0.101083,0.002935,0.154529,0.035578,0.053367,37054,68.9,90.3,60.9,Rural,NA,0
CO,4846395,No,11,08041001400,C,F,REP,I,31,74000,18,5112e6,0.5426,N,3,2,31.33,0,3,0,0,0,0,0,2,MN,RO,0.897,0.629,0.254,0.892573,0.016578,0.016071,0,0,0.009284,0.074271,0.076716,0.143902,0.189748,0.004265,0.146693,0.025572,0.012113,40718,4.98,81.3,28.2,Suburban,NA,0
CO,1661675,Yes,11,08041002800,C,M,NPA,A,26,11000,17,5112e6,0.7755,N,4,2,40,0,4,0,0,0,0,0,0,GN,O,0.574,0.239,0.39,0.512,0.134,0.002224,0,0,0,0.354,0.205195,0.03367,0.032135,0.023957,0.166505,0.164935,0,17418,71.59,90.8,59.8,Suburban,NA,0
CO,998405,No,11,08041001800,C,M,DEM,A,31,49000,18,5112e6,0.5489,N,2,2,31,0,2,0,0,0,0,2,0,SS,D,0.192,0.526,0.318,0.950638,0,0,0,0,0,0.049362,0.069257,0.033033,0.175581,0.015196,0.176875,0.033784,0.021959,54083,97.46,83.8,76,Suburban,NA,0
CO,4428345,DK,11,08041000800,C,F,NPA,I,26,42000,18,5112e6,0.2188,N,5,4,52,0,5,0,0,0,0,1,0,GN,DO,0.029,0.491,0.163,0.823129,0,0.010212,0,0,0.087075,0.089796,0.134111,0.127226,0.223485,0,0.114517,0.142857,0.020408,46442,60.95,42.4,63.9,Suburban,NA,0
CO,2359737,Yes,11,08041001400,C,M,NPA,A,25,21000,18,5112e6,0.2619,N,4,3,26.5,0,2,0,0,2,0,0,1,GR,RO,0.345,0.297,0.326,0.892573,0.016578,0.016071,0,0,0.009284,0.074271,0.076716,0.143902,0.189748,0.004265,0.146693,0.025572,0.012113,40718,39.49,44.4,51.3,Suburban,NA,0
CO,3823671,No,11,08041002102,A,F,DEM,A,39,43000,17,5112e6,0.5489,N,1,1,39,0,0,0,1,0,0,1,0,S,D,0.232,0.413,0.205,0.650646,0.120355,0.003434,0,0,0.037964,0.17811,0.163462,0.084704,0.033226,0.008286,0.162871,0.094017,0,50589,95.81,78.9,71.6,Suburban,NA,0
CO,3393497,No,11,08041001500,C,M,NPA,A,52,41000,18,5112e6,1,N,1,1,52,0,1,0,0,0,0,0,0,S,O,0.278,0.498,0.596,0.825908,0.010726,0,0.010726,0,0.011551,0.141089,0.227915,0.058321,0.205157,0.005932,0.16,0.038869,0,51563,46.79,80.6,46.8,Suburban,NA,0
CO,3746515,DK,11,08041000301,B,F,NPA,A,35,64000,17,5112e6,1,N,4,3,59.67,0,1,3,0,0,0,2,0,GN,DO,0.33,0.539,0.284,0.653762,0.017531,0,0.009496,0,0.110299,0.208912,0.235052,0.128947,0.247312,0.003222,0.225968,0.02268,0.016495,50506,82.26,83,59.7,Suburban,NA,0
CO,3098193,Yes,11,08041005400,C,F,NPA,A,28,5000,17,5112e6,0.4698,N,1,1,28,0,1,0,0,0,0,0,0,S,O,0.12,0.252,0.169,0.422535,0.202305,0.006777,0.06274,0,0.03009,0.28233,0.384211,0.059524,0.020522,0.016972,0.177527,0.170175,0,37600,52.44,90.9,55.7,Suburban,NA,0
CO,3631918,No,11,08041006000,C,M,REP,A,63,30000,17,5112e6,1,N,2,2,60.5,0,1,0,1,0,0,0,2,O,R,0.423,0.411,0.491,0.445983,0.244875,0.029962,0.060942,0,0.059834,0.166759,0.205534,0.114545,0.020239,0.005191,0.177503,0.057971,0,21540,5.22,79.6,27.4,Suburban,NA,0
CO,2807861,No,11,08041006502,H,M,REP,A,26,46000,17,5112e6,0.5489,N,5,3,27.33,1,1,0,0,4,0,0,2,GR,R,0.91,0.282,0.525,0.39413,0.175402,0.001953,0.037386,0,0.046471,0.342767,0.366649,0.142799,0.034364,0.040209,0.233222,0.024051,0.005345,49212,5.25,67.1,30.1,Suburban,NA,0
CO,4955245,DK,11,08041006300,B,M,NPA,I,29,55000,17,5112e6,0,N,2,2,34.5,0,1,1,0,0,0,0,1,SS,RO,0.208,0.349,0.301,0.439987,0.138345,0.003251,0.044536,0,0.080543,0.296589,0.252809,0.041356,0.066779,0.029496,0.216442,0.016854,0,42931,70.68,59.5,55.3,Suburban,NA,0
CO,1930778,Yes,11,08041002800,H,M,DEM,A,42,42000,17,5112e6,0.7755,N,2,1,42,1,0,0,0,2,0,2,0,MC,D,0.972,0.314,0.483,0.453918,0.206999,0.002224,0.033021,0,0.022671,0.277969,0.264538,0.152838,0.055666,0.023957,0.166505,0.080958,0,25392,95.37,93.7,61.6,Suburban,NA,0
CO,2550560,Yes,11,08041006700,C,M,NPA,A,25,186000,18,5112e6,0,N,4,1,40.5,0,4,0,0,0,0,0,2,MN,RO,0.107,0.556,0.326,0.958455,0,0.015436,0,0,0.031341,0.010204,0.072441,0.018692,0.273234,0.002935,0.154529,0.16378,0.152756,73482,12.63,85.6,40,Rural,NA,0
CO,1194686,Yes,11,08041000900,C,F,REP,A,25,22000,18,5112e6,0.5489,Y,4,2,34.25,1,4,0,0,0,0,0,4,MC,R,0.798,0.52,0.264,0.945693,0,0,0,0,0.012172,0.042135,0.135506,0.043689,0.190176,0,0.141168,0.034305,0,44522,3.68,96.4,31.6,Suburban,NA,0
CO,1008805,No,11,08041001301,C,F,DEM,A,66,33000,18,5112e6,0.7755,N,4,1,58.33,0,4,0,0,0,0,2,1,GN,DR,0.696,0.317,0.249,0.824468,0,0,0,0,0.039894,0.135638,0.13125,0.23192,0.089286,0,0.149815,0,0,53125,96.1,83.3,62.9,Suburban,NA,0
CO,443387,DK,11,08041002101,C,F,NPA,A,54,46000,18,5112e6,0.4389,N,2,2,49.5,0,1,0,0,1,0,0,0,O,O,0.352,0.303,0.255,0.615385,0,0.029599,0,0,0.057942,0.277722,0.077236,0.111753,0.021368,0.031406,0.175893,0.089431,0,28684,53.12,76.5,49.1,Exurban,NA,0
CO,2007220,No,11,UNKNOWN,H,M,DEM,A,32,NA,18,5112e6,1,N,3,3,32.67,0,2,0,0,1,0,1,0,SS,DO,0.147,0.526,0.395,0.73604,0.05897,0.005941,0.027551,0.001949,0.036186,0.133508,0.155524,0.083573,0.132676,0.048882,0.204512,0.043419,0.034358,56570,93.15,52.2,74.6,NA,NA,0
CO,2125408,Yes,11,08041002300,B,M,DEM,I,50,20000,18,5112e6,0.0955,N,35,35,53.31,0,23,11,0,1,0,14,9,GN,DR,0.379,0.247,0.307,0.831081,0.040541,0,0,0,0,0.128378,0.148649,0,0.05814,0.024473,0.210945,0.385135,0,11750,95.65,19.1,60.9,Rural,NA,0
CO,4783572,DK,11,08041002000,B,F,DEM,A,56,5000,18,5112e6,0.3222,N,2,2,58.5,0,0,1,0,1,0,2,0,O,D,0.333,0.271,0.129,0.753065,0.1331,0,0.028021,0,0,0.028021,0.063401,0.085106,0.085837,0.011065,0.174981,0.043228,0,29886,97.69,67.3,66.7,Suburban,NA,0
CO,912988,No,11,08041003100,H,F,DEM,A,22,NA,18,5112e6,0.4389,N,61,61,22.51,1,47,6,1,7,0,33,2,GR,DR,0.32,0.427,0.136,0.881426,0.028192,0.005352,0,0,0.065506,0.024876,0.126761,0.04955,0.220141,0,0.163553,0.079812,0.403756,145250,95.11,37.4,77.2,Suburban,NA,0
CO,1132870,No,11,08041001800,B,M,NPA,A,56,43000,18,5112e6,0.7755,N,2,1,53,0,0,2,0,0,0,0,1,O,RO,0.906,0.58,0.495,0.950638,0,0,0,0,0,0.049362,0.069257,0.033033,0.175581,0.015196,0.176875,0.033784,0.021959,54083,36.77,93.9,31.6,Suburban,NA,0
CO,1947495,No,11,08041002000,C,F,DEM,I,23,44000,18,5112e6,0.3222,N,2,1,43,0,2,0,0,0,0,1,0,GN,DO,0.084,0.315,0.231,0.639877,0.15092,0,0,0,0.062577,0.146626,0.08628,0.099024,0.059946,0.011065,0.174981,0.065064,0.021216,53596,95.78,35.1,68.2,Suburban,NA,0
CO,2575445,No,11,08041002800,C,F,DEM,A,58,10000,18,5112e6,0.5489,N,2,2,39.5,0,1,1,0,0,0,1,0,GN,D,0.236,0.384,0.179,0.453918,0.206999,0.002224,0.033021,0,0.022671,0.277969,0.264538,0.152838,0.055666,0.023957,0.166505,0.080958,0,25392,87.08,86.8,63.6,Suburban,NA,0
CO,3772715,No,11,08041004502,C,M,DEM,A,35,14000,17,5112e6,0.4508,N,2,2,36.5,0,2,0,0,0,0,1,0,SS,D,0.18,0.259,0.391,0.483208,0.061001,0.004568,0.083619,0,0.04318,0.31597,0.3258,0.10992,0.140148,0.059066,0.302715,0,0.015066,67064,87.72,71.4,65.3,Suburban,NA,0
CO,604513,DK,11,08041003303,H,F,NPA,A,26,9000,17,5112e6,0.3222,N,2,2,31.5,0,0,0,0,1,1,0,0,SS,O,0.184,0.227,0.148,0.645766,0.10278,0.016255,0,0,0.049774,0.182935,0.181507,0.282468,0.090742,0.022671,0.223709,0.152397,0,33356,89.56,62,61,Suburban,NA,0
CO,2725975,Yes,11,08041002000,C,M,REP,A,50,11000,18,5112e6,0.7755,N,1,1,50,0,1,0,0,0,0,0,1,S,R,0.229,0.302,0.441,0.753065,0.1331,0,0.028021,0,0,0.028021,0.063401,0.085106,0.085837,0.011065,0.174981,0.043228,0,29886,1.72,85.8,22.8,Suburban,NA,0
CO,1019545,DK,11,08041002900,C,F,DEM,A,26,5000,18,5112e6,0.4508,N,3,2,36.33,0,3,0,0,0,0,1,0,GN,DO,0.776,0.376,0.17,0.395262,0.052369,0.007685,0,0.147132,0.099751,0.305486,0.519403,0.371747,0.085069,0.002716,0.21467,0.253731,0,40903,86.47,58,70.5,Suburban,NA,0
CO,3140146,DK,11,08041001500,C,F,NPA,A,30,20000,18,5112e6,0.7755,N,3,3,37.67,0,2,0,0,0,1,0,1,GN,RO,0.149,0.523,0.197,0.825908,0.010726,0,0.010726,0,0.011551,0.141089,0.227915,0.058321,0.205157,0.005932,0.16,0.038869,0,51563,77.37,84.7,64.1,Suburban,NA,0
CO,265938,DK,11,08041001400,C,F,DEM,I,55,13000,18,5112e6,0.3222,N,2,2,51,0,2,0,0,0,0,1,0,O,D,0.334,0.371,0.21,0.743537,0,0.016071,0,0.013444,0.059979,0.18304,0.077283,0.059184,0.021277,0.004265,0.146693,0.067916,0.028103,29784,97.58,49,75.1,Suburban,NA,0
CO,527196,No,11,08041008000,C,F,NPA,A,28,34000,18,5112e6,0.6114,N,4,4,41,0,3,1,0,0,0,1,0,GN,DO,0.184,0.461,0.14,0.879495,0.008416,0,0.01645,0,0.005356,0.090283,0.156388,0.059231,0.045455,0.026068,0.102761,0.0279,0,44846,65.39,77.9,64.6,Suburban,NA,0
CO,2357898,No,11,08041002000,C,F,REP,A,35,31000,18,5112e6,0.5489,N,2,1,35.5,1,2,0,0,0,0,0,2,O,R,0.943,0.426,0.32,0.753065,0.1331,0,0.028021,0,0,0.028021,0.063401,0.085106,0.085837,0.011065,0.174981,0.043228,0,29886,3.25,85.7,32.6,Suburban,NA,0
CO,789625,No,11,08041001900,B,F,DEM,A,26,5000,17,5112e6,0.3222,N,4,4,29,0,2,2,0,0,0,1,0,SS,D,0.083,0.274,0.097,0.646232,0.095785,0,0,0,0.010217,0.229885,0.246085,0.076,0.010653,0,0.184659,0.154362,0,15375,98.48,66.4,67.4,Suburban,NA,0
CO,3130227,Yes,11,08041002200,C,F,DEM,A,37,14000,18,5112e6,0.5489,N,2,2,37.5,0,1,1,0,0,0,2,0,SS,D,0.304,0.491,0.186,0.635815,0.064386,0.043756,0.013078,0,0.05835,0.147887,0.130288,0.070764,0.111377,0,0.117262,0.121827,0,31938,98.12,83.2,77.2,Suburban,NA,0
CO,3464331,No,11,08041001800,C,F,DEM,A,71,43000,18,5112e6,0.7755,Y,3,2,67,0,2,0,0,1,0,2,0,O,D,0.297,0.449,0.185,0.950638,0,0,0,0,0,0.049362,0.069257,0.033033,0.175581,0.015196,0.176875,0.033784,0.021959,54083,97.1,98.3,79.6,Suburban,NA,0
CO,637249,DK,11,08041004300,C,F,NPA,A,24,18000,17,5112e6,0.3222,N,3,2,38.67,1,3,0,0,0,0,0,2,GN,RO,0.399,0.374,0.19,0.591276,0.116317,0,0.008724,0,0.079483,0.2042,0.265683,0.067545,0.063057,0.010007,0.251842,0,0.01107,82109,50.77,55.3,61,Rural,NA,0
CO,1228656,No,11,08041003100,C,M,DEM,A,27,37000,18,5112e6,0.5489,N,2,2,32,0,2,0,0,0,0,2,0,O,D,0.322,0.567,0.368,0.881426,0.028192,0.005352,0,0,0.065506,0.024876,0.126761,0.04955,0.220141,0,0.163553,0.079812,0.403756,145250,85.48,74.2,63.4,Suburban,NA,0
CO,4193703,DK,11,08041006000,H,F,DEM,A,53,9000,17,5112e6,0.7755,Y,2,2,56.5,0,0,0,0,2,0,2,0,O,D,0.357,0.264,0.178,0.445983,0.244875,0.029962,0.060942,0,0.059834,0.166759,0.205534,0.114545,0.020239,0.005191,0.177503,0.057971,0,21540,97.8,86.5,77.6,Suburban,NA,0
CO,4680535,DK,11,08041006502,H,F,NPA,A,50,16000,17,5112e6,0.5391,N,2,2,50,0,0,0,0,2,0,0,0,SS,O,0.311,0.339,0.211,0.39413,0.175402,0.001953,0.037386,0,0.046471,0.342767,0.366649,0.142799,0.034364,0.040209,0.233222,0.024051,0.005345,49212,86.53,92,56.1,Suburban,NA,0
CO,4231302,Yes,11,08041006502,C,M,NPA,I,60,43000,17,5112e6,0.3222,N,3,2,40.33,0,3,0,0,0,0,0,2,GN,RO,0.411,0.382,0.542,0.39413,0.175402,0.001953,0.037386,0,0.046471,0.342767,0.366649,0.142799,0.034364,0.040209,0.233222,0.024051,0.005345,49212,36.24,30,39.7,Suburban,NA,0
CO,4700326,Yes,11,08041006100,M,F,NPA,A,24,NA,17,5112e6,0.5489,N,2,2,42,0,1,0,0,0,1,0,0,GN,O,0.115,0.358,0.165,0.238202,0.060674,0.005782,0,0,0,0.701124,0.452055,0.108571,0.044118,0.012386,0.196572,0.061644,0.061644,33026,39.97,66.5,46.9,Suburban,NA,0
CO,764173,DK,11,08041001600,C,F,NPA,A,30,5000,18,5112e6,0.2055,N,2,2,31.5,0,2,0,0,0,0,0,0,O,O,0.273,0.632,0.132,0.858072,0,0,0.040087,0,0.03467,0.067172,0.099494,0.079787,0.168487,0.006183,0.116038,0.030354,0,31153,85.81,81.1,70.7,Suburban,NA,0
CO,480574,DK,11,08041006100,H,M,DEM,A,23,5000,17,5112e6,0.3222,N,1,1,23,0,0,0,0,1,0,1,0,S,D,0.152,0.136,0.232,0.347011,0.155522,0.005782,0,0,0.004053,0.488855,0.345953,0.166887,0.046178,0.012386,0.196572,0.105744,0,16667,92.93,24.6,65.7,Suburban,NA,0
CO,1726562,Yes,11,08041006000,C,M,NPA,A,23,27000,18,5112e6,0.5489,N,5,2,40.8,0,5,0,0,0,0,0,2,GN,RO,0.113,0.299,0.302,0.625855,0.183311,0.029962,0.002736,0,0,0.183311,0.099693,0.233696,0.118875,0.005191,0.177503,0.23773,0,41512,41.16,67.5,52.2,Suburban,NA,0
CO,3787765,No,11,08041002101,C,F,NPA,A,50,28000,18,5112e6,0.6561,Y,5,5,49.6,0,4,0,0,1,0,3,1,GR,DR,0.522,0.289,0.232,0.748716,0.13078,0.029599,0,0,0.00327,0.105091,0.104024,0.162037,0.011583,0.031406,0.175893,0.050049,0,32750,72.45,94.8,49.1,Suburban,NA,0
CO,4058987,DK,11,08041004400,A,F,NPA,I,23,NA,17,5112e6,0.0955,N,1,1,23,NA,0,0,1,0,0,0,0,O,O,0.781,0.31,0.212,0.614831,0.071535,0.017299,0.066018,2.81e-4,0.060969,0.170937,0.259168,0.04616,0.03262,0.58763,0.197858,0.011125,0.007005,36169,48.43,14.3,53.9,Rural,NA,0
CO,875005,No,11,08041004300,C,M,NPA,A,40,NA,18,5112e6,1,N,3,2,34,0,3,0,0,0,0,0,0,O,O,0.932,0.482,0.563,0.591276,0.116317,0,0.008724,0,0.079483,0.2042,0.265683,0.067545,0.063057,0.010007,0.251842,0,0.01107,82109,32.82,60.5,38.7,Rural,NA,0
CO,3607808,DK,11,08041005201,C,M,NPA,I,44,9000,17,5112e6,0.0955,N,1,1,44,0,1,0,0,0,0,0,0,S,O,0.377,0.202,0.391,0.253893,0.233131,0.017335,0.067474,0,0.04282,0.390138,0.315968,0.15897,0.063103,0.02108,0.162574,0.04077,0,33549,50.62,11.4,50.6,Suburban,NA,0
CO,3921085,DK,11,08041001600,C,F,NPA,A,24,71000,18,5112e6,0.7755,N,1340,1169,26.07,3,1144,48,46,88,14,600,50,GR,DR,0.001,0.638,0.071,0.836443,0.030735,0,0.051592,0,0.037322,0.043908,0.229665,0.258242,0.28626,0.006183,0.116038,0.057416,0,43802,73.71,91.7,71.5,Suburban,NA,0
CO,4120823,DK,11,08041001700,C,M,NPA,A,23,42000,18,5112e6,0.3222,N,2,2,33.5,0,1,1,0,0,0,1,0,GN,DO,0.198,0.259,0.416,0.806848,0.027132,0,0.008398,0,0,0.157623,0.179048,0.039492,0.073131,0.034976,0.093008,0.074286,0,35368,67.13,38.7,60.2,Suburban,NA,0
CO,3605436,No,11,08041001900,C,F,DEM,A,67,5000,18,5112e6,0.232,Y,3,3,64,1,3,0,0,0,0,2,0,GN,DO,0.086,0.168,0.152,0.637424,0.082657,0,0.004564,0,0.014706,0.260649,0.140107,0.117503,0.015498,0,0.184659,0.164706,0,19401,88.73,91,60.4,Suburban,NA,0
CO,3433584,DK,11,08041003304,C,F,REP,A,37,22000,17,5112e6,0.4132,N,2,1,33,3,2,0,0,0,0,0,1,O,R,0.248,0.382,0.22,0.580602,0.101314,0.003332,0.068541,0.022459,0.119614,0.10198,0.16712,0.07597,0.064145,0.111504,0.262941,0.048581,0,44364,6.94,84.4,36.9,Suburban,NA,0
CO,4329880,Yes,11,08041006300,C,F,NPA,A,25,16000,17,5112e6,0.5489,N,4,4,31.5,0,3,0,0,1,0,0,0,GR,O,0.434,0.369,0.232,0.409994,0.118966,0.003251,0.020159,0,0.076661000000000007,0.374219,0.368557,0.088834,0.050693,0.029496,0.216442,0.061856,0,64068,48.02,80.3,55.1,Suburban,NA,0
