state	test_id	member_type_status
CO	324550	HH
CO	921789	HH
CO	3876842	Active
MT	2467843	Active
CO	4320646	Active
CO	4192442	HH
CO	3891858	Active
CO	694154	Active
CO	1882174	Active
CO	4450861	HH
CO	4136556	Active
CO	4902094	HH
CO	827783	HH
CO	556606	Retired
CO	978246	HH
CO	3709623	HH
CO	482231	HH
CO	4090293	HH
CO	1291375	HH
CO	4472957	Active
CO	3735707	Active
CO	367942	HH
CO	2141456	HH
CO	4246175	Active
CO	274767	Active
CO	3698632	HH
CO	1154590	Retired
CO	518499	HH
CO	332668	Active
CO	4154734	HH
CO	135226	HH
CO	4031250	HH
CO	722095	Active
CO	2188789	Active
CO	2612332	Active
CO	843607	HH
CO	3786824	Active
CO	4869694	Active
CO	1549641	HH
CO	3713198	Active
CO	641598	HH
CO	916523	HH
CO	4795970	Active
CO	3552429	HH
CO	1214291	Active
CO	2627186	Retired
CO	716973	HH
CO	3467515	HH
CO	1613724	HH
CO	4178848	HH
CO	2912022	HH
CO	4207801	Retired
CO	4207801	HH
CO	3254080	Retired
CO	3929783	HH
CO	3311895	HH
CO	1093635	HH
CO	696174	HH
CO	33665	HH
CO	3786527	HH
CO	4806043	Active
CO	2552322	HH
CO	2707596	HH
CO	2162534	Active
CO	1817938	HH
CO	1735019	HH
CO	4437860	HH
CO	1695846	HH
CO	3922487	HH
CO	3424507	HH
CO	281095	HH
CO	1918739	HH
KS	536251	HH
CO	3202699	HH
CO	1850876	HH
CO	4594534	HH
CO	1265636	HH
CO	4619669	HH
CO	3601338	Active
CO	4381407	HH
CO	3374437	Active
CO	4004392	Retired
CO	475623	HH
CO	1539447	HH
CO	3134862	HH
CO	2622690	Active
CO	3924279	HH
CO	502056	HH
CO	4595736	Active
CO	2755846	Active
CO	1630089	HH
CO	4505629	HH
CO	2325343	HH
CO	408799	HH
CO	4779462	HH
CO	888817	HH
CO	4957231	HH
CO	2098171	HH
CO	2318563	Active
CO	83501	Active
CO	348528	HH
CO	4368031	Active
CO	3226242	Active
CO	3119884	HH
CO	3647480	HH
CO	4316663	Active
CO	812121	HH
CO	700261	HH
CO	883343	HH
CO	1063603	Active
CO	3869588	HH
CO	1608278	HH
CO	4891250	HH
CO	4575021	Active
CO	2763051	HH
CO	1198066	HH
CO	1640903	HH
CO	1530965	HH
CO	1783600	HH
CO	327847	HH
CO	1978344	HH
CO	417031	Active
CO	915808	HH
CO	1419596	Active
CO	1254880	HH
CO	861723	Active
CO	1918976	Active
CO	4821140	HH
CO	2845050	Active
CO	380598	HH
CO	4611980	Active
CO	3440396	HH
CO	4632193	HH
CO	2664030	Active
CO	3893659	HH
CO	2095815	Active
CO	2837400	Active
CO	3143611	Active
CO	2415871	HH
CO	2431001	Active
CO	2434676	HH
CO	857119	Active
CO	1003971	HH
CO	207769	HH
CO	1254859	Retired
CO	1984646	Active
CO	2763881	HH
CO	4403107	HH
CO	1223627	HH
CO	1001314	Active
CO	3457605	HH
CO	87053	Active
CO	3616061	HH
CO	4343364	HH
CO	1723836	Active
CO	3490141	HH
CO	4897972	HH
CO	4287134	HH
CO	2193686	HH
CO	53964	HH
CO	7896	HH
CO	4959362	HH
CO	2355642	HH
CO	1373539	HH
CO	3066138	HH
CO	4888702	Active
CO	4536489	HH
CO	4427438	HH
CO	717768	HH
CO	4123287	Active
CO	546762	HH
CO	4360563	HH
CO	3032846	HH
CO	2266104	HH
CO	4903712	HH
CO	3103937	HH
CO	4517005	Active
CO	4489445	Active
CO	1719482	Active
CO	928903	HH
CO	3677293	HH
CO	3934260	Retired
CO	4117857	Active
CO	3053805	HH
CO	3740536	HH
CO	123761	HH
CO	4086989	Active
CO	4968132	Active
CO	1362772	HH
CO	4151145	Active
CO	4676550	Retired
CO	1498325	Active
CO	4725468	HH
CO	229557	HH
CO	2587391	HH
CO	1914796	HH
CO	3744026	HH
CO	3408952	HH
CO	891954	HH
CO	2659789	HH
CO	3514879	HH
CO	3095635	HH
CO	3791263	HH
CO	703324	Active
CO	3608286	HH
CO	80841	HH
CO	4336543	HH
CO	4680978	HH
CO	3363806	HH
CO	2460094	HH
CO	2641941	HH
CO	3013334	Active
AZ	4778664	Active
CO	4758097	Active
CO	1033692	HH
CO	3164288	HH
CO	1452510	HH
CO	1436560	HH
CO	834479	HH
CO	4084035	HH
CO	3324604	HH
CO	2300119	HH
CO	3965875	HH
CO	3898030	HH
CO	3700447	Active
CO	2230325	Active
CO	4259825	HH
CO	1408436	HH
CO	3413096	HH
CO	3106555	HH
CO	2716276	Active
CO	4723583	HH
CO	2871253	HH
CO	2993043	Active
CO	3317288	Active
CO	3344626	HH
CO	236467	Active
CO	4309467	HH
CO	299513	HH
CO	2699929	HH
CO	2994252	HH
CO	2611000	HH
CO	4664286	HH
CO	4854997	HH
CO	1252827	HH
CO	3593095	HH
CO	979762	Active
CO	4782019	HH
CO	2449927	HH
CO	2762515	HH
CO	783506	Active
CO	4146760	HH
CO	3978282	Active
CO	2433782	Active
CO	1053881	Retired
CO	1489981	Retired
CO	136628	Active
CO	2793058	Active
CO	2494665	Active
CO	584614	HH
CO	3349247	HH
CO	272040	HH
CO	3150207	HH
CO	1707252	HH
CO	1738634	Active
CO	605328	Active
CO	308530	Active
CO	1773632	HH
CO	4660935	Active
CO	3610214	HH
CO	3866364	Active
CO	3900804	Active
CO	901167	Active
CO	283361	Active
CO	4785271	Active
CO	1305759	HH
CO	179540	HH
CO	577990	HH
CO	2649372	HH
CO	104876	Active
CO	2178296	HH
CO	3174111	HH
CO	3051231	HH
CO	3181617	Active
CO	3756937	Active
CO	4329578	Active
CO	3830902	HH
CO	530480	HH
CO	850660	Active
CO	3178720	Active
CO	1101870	HH
CO	1520469	Active
CO	2601820	Active
CO	4493608	Active
CO	3173445	Active
CO	1091457	HH
CO	2954964	Active
CO	3472601	Active
CO	3371432	HH
CO	1005870	Active
CO	4824379	Active
CO	2199786	HH
CO	959214	HH
CO	2213465	Active
CO	3562984	HH
CO	2115898	Active
CO	544945	Active
CO	3874702	HH
CO	2741343	HH
CO	4423670	HH
CO	470071	Active
CO	2901522	HH
CO	619412	HH
CO	3923916	HH
CO	518177	HH
CO	2423858	HH
CO	1641138	Active
CO	4549509	Active
CO	2524529	HH
CO	3713098	HH
CO	1696759	Active
CO	2296545	Active
CO	4170351	HH
CO	1883634	HH
CO	1029886	HH
CO	1241547	Retired
CO	877356	HH
CO	262501	Active
CO	4582018	Active
CO	1159124	HH
CO	568020	HH
CO	4987795	Active
CO	2161746	Active
CO	3412593	HH
CO	4367145	HH
CO	3773508	HH
CO	683341	HH
CO	2934834	HH
CO	1370844	Active
CO	1112426	Active
CO	3658084	HH
CO	2363532	Active
CO	1522878	HH
CO	2171465	HH
CO	1363785	Active
CO	1475396	HH
CO	4779341	HH
CO	3321211	HH
CO	1602498	HH
CO	2062772	HH
CO	428446	Active
CO	1731748	Retired
CO	2710730	Active
CO	2143634	Active
	1351964	HH
CO	1348038	Active
CO	4277214	HH
CO	1760394	Active
CO	3627485	HH
CO	1002225	Active
CO	1803197	HH
CO	2981935	Active
CO	4285706	Active
CO	2908899	HH
CO	3113900	HH
CO	3539975	HH
CO	1741644	Active
CO	3673020	HH
CO	296281	HH
CO	1664223	Active
CO	4497275	HH
CO	1911097	HH
CO	277621	Active
CO	4077839	HH
CO	1849492	HH
CO	3153591	HH
CO	1545747	Active
CO	3839301	HH
CO	593115	Active
CO	407447	HH
CO	2638313	Active
CO	2438100	HH
CO	145983	HH
CO	4028952	HH
AZ	1129441	HH
CO	3531251	HH
CO	665469	HH
CO	2802126	Active
CO	4911226	HH
CO	3309527	HH
CO	4684623	HH
CO	777528	Active
CO	415244	Active
CO	3862847	HH
CO	846263	Retired
CO	2219166	HH
CO	1325829	Active
CO	4508707	Active
CO	1968276	HH
CO	4769421	HH
CO	1254040	Active
CO	3572515	HH
CO	3448206	Active
CO	1076087	Active
CO	4275530	HH
CO	459581	HH
CO	2067459	HH
CO	2996286	HH
CO	596560	HH
CO	472524	Active
CO	2435815	Active
CO	1559309	HH
CO	2544028	Active
CO	4439795	Retired
CO	2772942	Active
CO	200	Active
CO	3528919	HH
CO	136319	HH
CO	1119389	Active
CO	214801	Active
CO	459660	HH
CO	250065	HH
CO	1893494	HH
CO	2996467	HH
CO	4066899	HH
CO	4625232	HH
CO	71946	HH
CO	2932765	Active
CO	2455720	HH
CO	1274481	HH
CO	3688020	HH
CO	1141401	Active
CO	2169377	HH
CO	4395921	HH
CO	1247744	Active
CO	1322075	HH
CO	489022	Retired
CO	1259553	HH
CO	1233714	HH
CO	1278056	Active
CO	2417301	Active
CO	3158851	HH
CO	743867	HH
CO	2759753	HH
CO	1502252	Active
CO	313055	Active
CO	431139	Active
CO	2694905	Active
CO	1005433	Active
CO	2675073	Active
CO	351769	Active
CO	3313007	HH
CO	4868470	HH
CO	4956919	HH
CO	3292344	Active
CO	3451219	HH
CO	3288630	Active
CO	2388730	Active
CO	3140449	Active
CO	4288318	Active
CO	2437112	HH
CO	2956861	HH
CO	4432536	HH
CO	3207878	HH
CO	146548	HH
CO	958803	HH
CO	4760240	HH
CO	3777324	HH
CO	2781986	HH
CO	2975584	Active
CO	1472938	HH
CO	3553598	HH
CO	4084368	Retired
CO	3258617	Active
CO	3659848	HH
CO	4721574	Active
CO	2314885	HH
CO	1374811	HH
CO	1666638	HH
CO	1764425	HH
CO	3576291	HH
CO	4195517	Active
CO	4525541	HH
CO	2611466	HH
CO	4207498	HH
CO	1984814	HH
CO	2586270	HH
CO	1624402	HH
CO	1073317	Active
CO	712806	HH
CO	1688564	HH
CO	4962260	Active
CO	1542956	Retired
CO	4539603	HH
CO	3250279	HH
CO	4150355	HH
CO	4534846	HH
CO	1287779	HH
CO	4724597	Active
CO	2553008	HH
CO	289831	HH
CO	124514	HH
CO	1258248	HH
CO	2156997	Active
CO	1827520	HH
CO	525664	Retired
CO	589829	HH
CO	1222533	Active
CO	4570030	HH
CO	4105836	HH
CO	3212441	Active
CO	4404153	Active
CO	1601474	HH
CO	4517169	HH
CO	247063	HH
CO	241842	HH
CO	3748851	HH
CO	4463073	Active
CO	3914037	Active
CO	4202073	HH
CO	2643930	Retired
CO	4355678	HH
CO	2277593	Active
CO	1747434	HH
CO	3983070	HH
CO	1162027	HH
CO	1755857	HH
CO	1198844	HH
CO	3899621	HH
CO	1032912	HH
CO	4568399	HH
CO	706862	HH
CO	2291173	HH
CO	860244	HH
CO	4922981	HH
CO	3865137	HH
CO	624435	HH
CO	411505	HH
CO	4162758	HH
CO	3760508	Active
CO	3760508	HH
CO	4911528	HH
CO	3656102	Active
CO	2354775	HH
CO	1511864	HH
CO	3654589	HH
CO	2892760	Active
CO	1931826	Active
CO	1846503	Active
CO	2649895	HH
CO	537604	HH
CO	4287364	HH
CO	3714513	HH
CO	2509623	HH
CO	4896951	Active
CO	3013465	Active
CO	3126099	Active
CO	2809423	Active
CO	1776975	HH
CO	1953988	Active
CO	4431872	HH
CO	2213066	Active
CO	3357356	Active
CO	1245753	HH
CO	2144594	HH
CO	2076871	Retired
CO	3775735	HH
CO	41728	HH
CO	4948777	Active
CO	190656	HH
CO	1032485	HH
MI	2076867	Active
CO	1413555	Active
CO	375940	Retired
CO	16477	HH
CO	256465	HH
CO	4878733	Active
CO	3881232	HH
CO	1555836	HH
CO	3100344	HH
CO	2409269	HH
CO	984740	HH
CO	2027104	HH
CO	4333021	HH
CO	1009920	HH
CO	1219631	Active
CO	87931	Active
CO	4671059	Active
CO	3179543	HH
CO	2318221	HH
AZ	4943347	Retired
GA	260618	HH
CO	242981	Active
CO	4061250	HH
CO	1985176	HH
CO	4676010	HH
CO	3001209	HH
CO	961868	HH
CO	3533418	HH
CO	1056298	HH
CO	1948328	HH
CO	1216265	HH
CO	4092014	HH
CO	3359420	HH
CO	2349657	HH
CO	1491899	HH
CO	1457502	HH
CO	2651214	HH
CO	589583	HH
TX	1798531	Active
CO	4211806	HH
CO	4579414	Active
CO	3623751	HH
CO	830966	HH
CO	2148311	Active
CO	4447076	HH
MI	265801	HH
CO	2802924	HH
CO	2320412	HH
CO	655773	Active
CO	3350784	HH
PA	1975400	Retired
CO	2623890	HH
CO	3566330	HH
CO	2638850	HH
CO	2086698	HH
CO	4450494	Active
CO	4526228	Active
CO	4427184	Active
CO	1738679	HH
CO	1119783	HH
CO	3788595	Retired
CO	85315	HH
CO	1189028	Retired
CO	4720497	HH
CO	3385302	Retired
CO	28720	HH
CO	3153523	Active
CO	959215	Retired
CO	3998300	HH
CO	2637091	HH
CO	2840093	Active
CO	989271	HH
CO	3666212	Retired
CO	3086863	HH
TX	2203735	Retired
LA	299975	Active
CO	3678823	HH
CO	1560737	Active
CO	1362542	HH
CO	3598727	HH
CO	4316626	Active
CO	4719331	HH
CO	2824605	Active
CO	4349361	Active
CO	2195302	Active
CO	4087706	Active
CA	3472085	HH
CO	2895845	HH
CO	1289286	Active
CO	1294498	HH
CO	4188106	HH
CA	891139	HH
CO	4905734	Active
CO	111289	Active
CO	501516	Active
CO	2885647	Retired
CO	1277161	Active
CO	3551954	HH
CO	100648	Active
CO	3215592	HH
CO	2765647	HH
CO	3693120	Active
CO	2128271	Active
CO	1602759	Retired
CO	4140683	Active
CO	2390490	Active
CO	2046692	Active
CO	3452139	Active
CO	2977730	HH
CO	4331992	Active
CO	2266138	HH
CO	382749	HH
CO	2739451	Active
CO	432225	Active
TX	1242814	HH
AK	483082	HH
CO	1684076	HH
	4113343	Active
CO	932727	HH
AZ	4193667	Active
CO	187386	HH
VA	2047122	HH
CO	1775055	Active
CO	3664075	HH
AZ	914015	Retired
CO	1079176	Active
CO	1421289	HH
CO	4631351	HH
WI	2100572	HH
CO	2513412	HH
CO	2513412	Active
CO	3055305	Active
CO	2505808	HH
CO	989923	Active
CO	621652	HH
CO	737286	Active
CO	519707	HH
CO	3297583	HH
CO	4806721	HH
CO	1840091	Active
CO	4205169	HH
CO	196922	HH
CO	356213	Active
CO	2519212	HH
CO	4212947	Retired
CO	1604627	Active
CO	4857800	HH
CO	1804392	HH
CO	34442	Active
CO	150528	Active
CO	687020	Active
CO	2239139	Active
CO	2591317	Active
CO	4957781	Active
CO	3096672	HH
CO	4175661	HH
CO	2370394	HH
CO	2210627	HH
CO	4827983	Active
CO	1935427	HH
CO	4035486	HH
CO	4644110	HH
CO	427661	HH
CO	4151656	Active
CO	3126988	HH
CO	743617	Active
CO	1603533	HH
CO	2308443	Active
CO	3398484	HH
CO	4232783	Retired
CO	4939987	HH
CO	2540725	Active
CO	1956935	HH
CO	4675199	Active
CO	557528	Retired
CO	4419071	HH
CO	974886	HH
CO	177377	HH
CO	103052	Active
CO	654590	Retired
CO	475990	Active
CO	692463	HH
CO	1712489	HH
CO	867060	Active
CO	1176322	Active
CO	1630483	HH
CO	855337	HH
CO	3051513	Active
CO	595661	Active
CO	4609913	HH
CO	4328604	Active
CO	687477	Retired
CO	4289929	Active
CO	1261618	HH
CO	2758299	Retired
CO	3794090	HH
NV	3526681	Active
CO	1846265	Active
CO	4820395	HH
CO	1029371	Active
CO	1690517	HH
CO	3872004	Active
CO	857163	HH
CO	729896	Active
CO	194410	Active
CO	4655104	HH
CO	3411431	Active
CO	1694414	HH
CO	1871426	Active
CO	3145579	HH
CO	641738	Active
CO	4167748	Active
CO	3530725	HH
CO	2269540	HH
CO	576512	HH
CO	1873706	HH
CO	535263	Retired
CO	3461278	Active
CO	2663435	Retired
CO	2375838	HH
CO	2488553	HH
CO	1796864	HH
CO	1128179	HH
CO	4028795	Active
CO	2094241	Retired
CO	1199041	Active
CO	4584489	HH
CO	313415	HH
CO	4056349	HH
CO	4567524	HH
CO	4377711	HH
CO	1861514	HH
CO	892217	Active
CO	613791	Active
CO	3205136	Active
CO	4653702	Active
OR	4923951	HH
CO	3769736	HH
CO	2317955	HH
CO	3649290	Active
CO	3085633	HH
CO	3864677	Retired
CO	3863685	HH
CO	273397	Active
CO	3435983	Retired
CO	735552	HH
CO	4101130	HH
CO	1504237	Active
CO	3410615	Active
CO	2063749	Active
CO	4298311	HH
CO	3700453	HH
CO	1224113	Active
CO	4642042	Active
CO	958822	HH
CO	1355975	HH
CO	1308502	HH
CO	1630994	Retired
CO	3547307	Retired
CO	3389547	HH
CO	2932764	HH
CO	2981445	HH
CO	4604691	HH
CO	4693191	Active
SC	14848	HH
CO	1059184	HH
CO	1665381	Active
CO	1255085	Retired
CO	378823	Retired
CO	2220292	HH
CO	2981070	HH
CO	2940912	HH
CO	4899255	Active
CO	572811	Active
CO	4230231	HH
CO	2878557	Active
CO	707278	Retired
CO	4037456	Active
CO	1128447	HH
CO	151346	Active
CO	4207497	HH
CO	1269630	Retired
CO	4548227	HH
CO	1420237	HH
CO	282963	HH
CO	891461	HH
CO	1361858	Active
CO	3957741	HH
CO	4227638	HH
CO	2328216	HH
CO	4118585	HH
CO	1337302	HH
CO	2161204	HH
CO	1457539	Active
CO	1457539	Active
CO	1131289	HH
CO	996597	Active
CO	4491542	Active
CO	4888084	HH
CO	1387028	Active
CO	1721847	Active
CO	3534371	HH
CO	4865083	HH
CO	1595028	HH
CO	3963319	Active
	132699	Active
CO	705433	Active
CO	389256	Active
CO	4349922	HH
CO	163650	HH
CO	2245537	HH
CO	2443383	Active
CO	1823250	HH
CO	2326904	Active
CO	926005	Active
CO	63364	HH
CO	289361	HH
CO	2733943	HH
CO	3929527	Active
CO	816169	HH
CO	4887258	HH
CO	517464	Active
CO	103225	HH
CO	1179393	HH
CO	2760843	Active
CO	680310	Active
CO	319348	Retired
CO	3257368	Active
CO	4887841	HH
CO	3999205	HH
CO	131868	Retired
CO	1124737	HH
CO	2066635	HH
CO	3698154	Active
CO	3662972	HH
CO	3110598	HH
CO	3411434	Active
CO	1537201	HH
CO	4423799	HH
CO	1656928	HH
CO	3958873	HH
CO	164667	Active
CO	2695684	HH
CO	3044836	HH
CO	3716724	Active
CO	4489298	Retired
CO	4694531	Active
CO	2913559	HH
CO	2928406	Active
CO	4035669	HH
CO	1850657	Active
CO	1168759	Active
CO	2440040	HH
CO	4494574	HH
CO	2785937	Active
CO	573604	Retired
CO	2723732	Active
CO	2051711	HH
CO	3043029	HH
CO	956721	HH
CO	1170470	Active
CO	639202	HH
CO	261454	HH
CO	1191788	HH
CO	697425	HH
CO	3804473	HH
CO	4928019	HH
CO	602956	HH
CO	2156524	HH
CO	4911189	HH
CO	2209141	Active
CO	2003898	HH
CO	4231660	Active
CO	1153414	Active
CO	1230912	Retired
CO	268891	HH
CO	4890643	HH
CO	1888603	Active
CO	2060522	HH
CO	2773372	Active
CO	498972	HH
CO	2567736	HH
CO	1922216	Active
CO	3233603	Active
CO	37697	HH
CO	3294149	Active
CO	2237204	HH
CO	1406914	HH
CO	4023907	Active
CO	902611	HH
CO	3614687	Retired
CO	4348771	HH
CO	3704508	HH
CO	3376167	Active
CO	1503211	HH
CO	4357731	Active
CO	2592408	Active
CO	592015	Active
CO	4953530	HH
CO	4405904	HH
CO	1139462	Active
CO	7858	HH
CO	4689137	Active
CO	2258828	HH
CO	2972671	HH
CO	1296760	HH
CO	2150722	Active
CO	2340246	HH
CO	2457068	Active
CO	187167	Active
CO	2433465	HH
CO	1874409	Retired
CO	2121959	HH
CO	1685210	HH
CO	2361301	Active
CO	1892000	Retired
CO	4704393	Retired
CO	1745477	HH
CO	3134579	Active
CO	2145282	Active
CO	1311164	HH
CO	3871052	HH
CO	4191401	HH
CO	4240127	HH
CO	1336202	HH
CO	4872609	HH
CO	100518	HH
CO	1496791	Active
CO	40221	HH
CO	2487826	Active
CO	1904652	Active
CO	2826592	Active
CO	3153774	HH
CO	4056357	HH
CO	4927602	HH
CO	1933524	Active
CO	408789	Active
CO	4796694	Active
CO	713682	Active
CO	4600668	HH
CO	1694545	HH
CO	4708296	Active
CO	67048	Active
CO	3651526	Retired
CO	630675	HH
CO	2810535	Active
CO	3293648	HH
CO	545959	Active
CO	1129002	Active
CO	2167261	HH
CO	1001993	Active
CO	669298	HH
CO	84411	HH
CO	3652110	HH
CO	4002657	HH
CO	4464208	HH
CO	1865784	HH
CO	1887226	HH
CO	4680270	Active
CO	2946736	HH
CO	3489800	Retired
CO	2423164	Active
CO	2595780	Active
CO	3335715	Active
CO	1836271	HH
CO	4057198	Active
CO	2678310	HH
CO	2108188	Active
CO	410659	Active
CO	795603	HH
CO	1107474	HH
CO	4415333	HH
CO	2850868	Active
CO	3042106	Active
CO	4194359	Active
CO	1621768	Active
CO	3845629	Active
CO	1051271	Active
CO	3266057	Active
CO	3361233	HH
CO	4457785	Active
CO	4757801	HH
CO	3709805	Active
CO	4641934	HH
CO	194093	HH
CO	3911856	Retired
CO	4130360	HH
CO	3278684	HH
CO	2474413	HH
CO	2706691	HH
CO	1703578	Active
CO	573925	HH
CO	3279410	HH
CO	847576	HH
CO	3877949	HH
CO	2001502	Active
CO	806936	HH
CO	1869699	Active
CO	4092051	HH
CO	4353500	HH
CO	192657	HH
CO	109926	HH
CO	437513	HH
CO	3447981	Active
CO	4154843	Retired
CO	1437856	HH
CO	1643489	HH
CO	4280091	HH
CO	3054758	HH
CO	893640	Active
CO	1487133	Active
CO	4684872	HH
CO	2845157	Active
CO	1303136	HH
CO	3821591	HH
CO	236759	HH
CO	3499863	Active
CO	3497414	HH
CO	2325444	HH
CO	890623	HH
CO	342311	HH
CO	1356239	HH
CO	615625	Active
CO	4493589	HH
CO	1816798	HH
CO	4792075	HH
CO	1479746	Retired
CO	4749927	HH
CO	1420579	Retired
CO	798242	HH
CO	1295646	Active
CO	1261340	HH
CO	907380	HH
CO	2250337	Active
CO	4110709	HH
CO	3219652	HH
CO	1281653	Active
CO	3843963	Active
CO	2212674	Active
CO	994721	Active
CO	167202	Active
CO	4210758	Active
CO	4027021	HH
CO	1400101	HH
CO	872995	HH
CO	2694575	Active
CO	4853218	HH
CO	3518537	Retired
CO	4719787	HH
CO	1371632	HH
CO	1358036	HH
CO	4780432	Active
CO	421089	HH
CO	501827	HH
CO	4126361	Active
AZ	2178743	HH
CO	644082	HH
CO	2197618	Active
CO	3203370	HH
CO	4477053	HH
CO	1955214	Active
CO	3815696	Active
CO	3428002	Active
CO	1213845	Active
CO	940652	HH
CO	4775998	HH
CO	2089124	Active
CO	4961290	Active
CO	4226815	HH
CO	85986	HH
CO	2939825	HH
CO	402959	Active
CO	751538	Retired
CO	4977629	HH
CO	1919288	HH
CO	4713914	HH
CO	4014996	Active
CO	2919492	Active
CO	1700609	HH
CO	665508	Active
CO	1877750	HH
CO	1500241	HH
CO	1141173	HH
CO	4332140	HH
CO	2153062	Retired
CO	448198	Active
CO	1872015	Active
CO	2956286	Active
CO	1260261	Retired
CO	77987	HH
CO	3988962	Retired
CO	1935678	HH
CO	2286041	HH
CO	95518	HH
CO	3480360	HH
CO	2303349	Retired
CO	22807	Active
CO	1612961	HH
CO	913715	HH
CO	941456	HH
CO	2810611	HH
CO	4940411	HH
CO	4250170	HH
CO	3360147	Active
CO	459688	HH
CO	1991221	Active
CO	750815	HH
CO	489796	Active
CO	4571761	Active
CO	1616081	HH
CO	4947965	HH
CO	65281	Active
CO	1797488	HH
CO	1091376	HH
CO	1029410	HH
CO	113302	HH
CO	1990275	HH
CO	3797353	Active
CO	714055	HH
CO	3274013	Active
CO	1702475	Active
CO	4069742	Active
CO	418699	Retired
CO	724013	HH
CO	64476	Active
CO	2492054	Active
CO	4272118	HH
CA	259968	Active
CO	1262826	HH
CO	1100622	Active
CO	4579870	Active
CO	1644138	HH
CO	809749	Active
CO	4232938	Active
CO	1470999	HH
CO	136035	HH
CO	2682190	Active
CO	409883	Active
CO	2193115	HH
CO	3599318	Active
CO	579323	HH
CO	2750106	Active
CO	4250720	Active
CO	4015951	HH
CO	3259549	HH
CO	4153600	HH
CO	4721593	HH
CO	648139	HH
NV	3404664	HH
CO	236420	HH
CO	4210921	HH
CO	3103430	Active
CO	2085105	HH
CO	1472244	HH
CO	610662	Active
	4619713	Active
CO	3839888	Active
CO	2515875	Active
CO	4940289	Active
CO	700507	HH
CO	3841058	Retired
CO	2394532	Active
CO	281628	HH
CO	2459744	HH
CO	539377	HH
CO	2326206	HH
CO	3002321	HH
CO	2465759	HH
CO	4384023	Active
CO	4549684	Active
CO	4470324	Active
CO	1743826	HH
CO	1130056	HH
CO	3181833	HH
CO	3632279	HH
CO	646270	Retired
CO	2918406	HH
CO	3927711	HH
CO	1902087	HH
CO	4855032	Active
CO	3851978	HH
CO	496547	HH
CO	2576587	HH
CO	4576633	HH
CO	3305843	HH
CO	3467585	Retired
CO	229860	HH
CO	2719999	HH
CO	178584	HH
CO	565061	HH
CO	3084431	Active
CO	1496908	HH
CO	2854797	HH
CO	2072894	HH
CO	4506410	Active
CO	2764632	HH
CO	3913592	Active
CO	907928	Active
CO	4367822	HH
CO	1476108	HH
CO	2300991	HH
CO	851692	Active
CO	2559555	HH
CO	2983767	Retired
CO	3375843	HH
CO	1985655	Active
CO	1640458	Active
CO	1842318	HH
CO	4757702	HH
CO	3662435	HH
CO	4962722	HH
CO	1281705	Active
CO	1567258	Retired
CO	4603976	Active
CO	495934	Active
CO	4575280	Active
CO	4227207	HH
CO	3626336	HH
CO	108132	Active
CO	3866703	Active
CO	913603	Retired
CO	2532359	Retired
CO	4437021	Active
CO	2551841	HH
CO	4647575	HH
CO	4641362	Active
CO	87704	Active
CO	2816314	HH
CO	4336578	Active
CO	4368909	HH
CO	862471	Active
CO	2707544	Active
CO	1393803	Active
CO	494152	Active
CO	2305483	HH
CO	1092954	HH
CO	2291486	HH
CO	773190	HH
CO	1556077	HH
CO	114217	Active
CO	2572890	HH
CO	2326338	HH
CO	4848189	HH
CO	3839895	HH
CO	81382	Active
CO	3389316	HH
CO	1099833	HH
CO	4363496	HH
CO	1337356	Active
CO	755009	HH
CO	755329	HH
CO	3280258	Active
CO	4024569	Retired
CO	1763399	HH
CO	2011188	HH
CO	3066206	Retired
CO	4048243	HH
CO	778733	HH
CO	2145021	Active
CO	3572790	Active
CO	3320271	HH
CO	3323890	HH
CO	4638117	HH
CO	1915238	HH
CO	2142173	Active
CO	1791429	HH
CO	2130894	HH
CO	2909708	HH
CO	244494	HH
CO	3755809	HH
CO	1035531	HH
CO	457909	Active
CO	1023873	HH
CO	3636650	Retired
CO	2387403	HH
CO	186426	HH
CO	4449458	HH
CO	3829490	Active
CO	3398803	HH
CO	4261112	HH
CO	3378434	Active
	4742073	HH
CO	3193290	HH
CO	460631	HH
CO	3982182	HH
CO	1510731	HH
CO	4631693	HH
CO	2552665	HH
FL	4689277	HH
CO	3742680	HH
CO	4173621	Active
CO	667970	HH
CO	4340319	HH
CO	3307567	HH
CO	2463402	HH
CO	4767897	HH
CO	92588	HH
CO	485529	Active
CO	2138106	Active
CO	3917410	Active
CO	4628717	Active
CO	4465189	Active
CO	3385456	HH
CO	1167028	Active
CO	365922	Active
	2947470	Active
CO	779992	HH
CO	3550963	HH
CO	815766	Active
CO	814218	HH
CO	4361617	Active
CO	1292624	HH
CO	4898014	Retired
CO	367151	Active
CO	2070669	HH
CO	4121787	HH
CO	3191984	HH
AZ	3451564	Retired
CO	3810650	HH
CO	703668	HH
CO	1849208	HH
CO	3734024	Retired
CO	1808508	Active
CO	1651447	Retired
CO	706053	HH
CO	3755497	HH
CO	1972643	HH
CO	3968764	HH
CO	3819232	HH
CO	1887703	HH
CO	483049	Active
CO	4103860	HH
CO	343735	Retired
CO	2795481	Active
CO	4588277	Active
CO	3936064	HH
CO	3741306	HH
CO	1739656	HH
CO	1645657	Active
CO	2669293	HH
CO	1047753	Active
CO	3676835	HH
CO	3451720	HH
CO	2360394	Active
CO	3091067	HH
CO	2019651	HH
CO	554844	Active
CO	1688311	Active
CO	1621139	HH
CO	892875	Active
